confidence,precision,recall
0.9114392399787903,1.0,0.0030303030303030303
0.9054144620895386,1.0,0.006060606060606061
0.9046271443367004,1.0,0.00909090909090909
0.9037265777587891,1.0,0.012121212121212121
0.901255190372467,1.0,0.015151515151515152
0.9011387825012207,1.0,0.01818181818181818
0.8921016454696655,1.0,0.021212121212121213
0.8908838629722595,1.0,0.024242424242424242
0.8899990320205688,1.0,0.02727272727272727
0.8890198469161987,1.0,0.030303030303030304
0.8849256038665771,1.0,0.03333333333333333
0.8736398816108704,1.0,0.03636363636363636
0.8729590773582458,1.0,0.03939393939393939
0.8698548674583435,1.0,0.04242424242424243
0.8668821454048157,1.0,0.045454545454545456
0.8588731288909912,1.0,0.048484848484848485
0.8570559024810791,1.0,0.051515151515151514
0.8553211092948914,1.0,0.05454545454545454
0.8531482219696045,1.0,0.05757575757575758
0.8487642407417297,1.0,0.06060606060606061
0.8482477068901062,1.0,0.06363636363636363
0.8451894521713257,1.0,0.06666666666666667
0.8432366847991943,1.0,0.0696969696969697
0.84027099609375,1.0,0.07272727272727272
0.8391270041465759,1.0,0.07575757575757576
0.8379557728767395,1.0,0.07878787878787878
0.8340137600898743,1.0,0.08181818181818182
0.8335199952125549,1.0,0.08484848484848485
0.8318287134170532,1.0,0.08787878787878788
0.8304188251495361,1.0,0.09090909090909091
0.8300004005432129,1.0,0.09393939393939393
0.8295669555664062,1.0,0.09696969696969697
0.8294926285743713,1.0,0.1
0.8277055621147156,1.0,0.10303030303030303
0.8276313543319702,1.0,0.10606060606060606
0.8260960578918457,1.0,0.10909090909090909
0.8256942629814148,1.0,0.11212121212121212
0.8248335719108582,1.0,0.11515151515151516
0.8232465982437134,1.0,0.11818181818181818
0.820332407951355,1.0,0.12121212121212122
0.8200517892837524,1.0,0.12424242424242424
0.8159537315368652,1.0,0.12727272727272726
0.8138288855552673,1.0,0.1303030303030303
0.8108246326446533,1.0,0.13333333333333333
0.8103779554367065,1.0,0.13636363636363635
0.8103431463241577,1.0,0.1393939393939394
0.8063297271728516,1.0,0.14242424242424243
0.8034459948539734,1.0,0.14545454545454545
0.8022050857543945,1.0,0.1484848484848485
0.8017820715904236,1.0,0.15151515151515152
