confidence,precision,recall
1.0,1.0,2.5560412033841985e-05
1.0,1.0,0.0004856478286429977
1.0,1.0,0.0009712956572859954
1.0,1.0,0.0014569434859289933
1.0,0.9868421052631579,0.001917030902538149
1.0,0.9894736842105263,0.0024026787311811466
1.0,0.9912280701754386,0.002888326559824144
1.0,0.9924812030075187,0.003373974388467142
1.0,0.993421052631579,0.00385962221711014
1.0,0.9883040935672515,0.0043197096337192955
1.0,0.9842105263157894,0.004779797050328451
1.0,0.9712918660287081,0.005188763642869923
1.0,0.9736842105263158,0.005674411471512921
1.0,0.97165991902834,0.006134498888122076
1.0,0.9736842105263158,0.006620146716765074
0.9999998807907104,0.9719298245614035,0.00708023413337423
0.9999998807907104,0.9736842105263158,0.007565881962017228
0.9999998807907104,0.9721362229102167,0.008025969378626383
0.9999998807907104,0.9736842105263158,0.008511617207269381
0.9999998807907104,0.9722991689750693,0.008971704623878536
0.9999998807907104,0.9736842105263158,0.009457352452521535
0.9999998807907104,0.9724310776942355,0.009917439869130691
0.9999998807907104,0.9736842105263158,0.010403087697773688
0.9999998807907104,0.9748283752860412,0.010888735526416686
0.9999998807907104,0.9714912280701754,0.011323262530992
0.9999998807907104,0.9725738396624473,0.011783349947601156
0.9999998807907104,0.9716024340770791,0.01224343736421031
0.9999998807907104,0.97265625,0.012729085192853309
0.9999998807907104,0.9717514124293786,0.013189172609462464
0.9999998807907104,0.9709090909090909,0.01364926002607162
0.9999997615814209,0.9718804920913884,0.014134907854714617
0.9999997615814209,0.9727891156462585,0.014620555683357616
0.9999997615814209,0.9736408566721582,0.015106203512000614
0.9999997615814209,0.9728434504792333,0.015566290928609769
0.9999997615814209,0.9736434108527132,0.016051938757252766
0.9999997615814209,0.9743975903614458,0.016537586585895766
0.9999997615814209,0.9751098096632503,0.017023234414538763
0.9999997615814209,0.9743589743589743,0.017483321831147917
0.9999997615814209,0.9750346740638003,0.017968969659790914
0.9999997615814209,0.9756756756756757,0.018454617488433914
0.9999996423721313,0.9762845849802372,0.01894026531707691
0.9999996423721313,0.9768637532133676,0.019425913145719908
0.9999996423721313,0.9761606022584692,0.019886000562329066
0.9999996423721313,0.9767156862745098,0.020371648390972063
0.9999996423721313,0.9772455089820359,0.02085729621961506
0.9999996423721313,0.977751756440281,0.021342944048258056
0.9999996423721313,0.9782359679266895,0.021828591876901057
0.9999995231628418,0.9775784753363229,0.02228867929351021
0.9999995231628418,0.9780461031833151,0.022774327122153208
0.9999995231628418,0.978494623655914,0.02325997495079621
0.9999995231628418,0.9789029535864979,0.023720062367405363
0.9999995231628418,0.9782833505687694,0.024180149784014518
0.9999995231628418,0.9787018255578094,0.024665797612657515
0.9999994039535522,0.9791044776119403,0.025151445441300515
0.9999994039535522,0.9794921875,0.02563709326994351
0.9999994039535522,0.9789069990412272,0.026097180686552666
